#رقم	مشكول	غير مشكول	root	وزن	derived	الأصل	معرفة	جنس	مؤنثه	مذكره	عدد	الجمع	مفرد	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض, لف,	ـو	ك	كال	ها	هم	تنوين النصب للجمع	شرح	
152	إِسْترَاتِيجِيٌّ		إستراتيجي		منسوب	إِسْتِرَاتِجِيَّةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"إِسْترَاتِيجِيٌّ-إِسْترَاتِيجِيٌّ، ةٌ (مَنْسُوبٌ إلى الإِسْتِرَاتِجِيَّةِ). 1.""اِسْتَوْلَى الجَيْشُ عَلى مَوْقِعٍ إِسْتْرَاتِيجِيٍّ"" : عَلَى مَوْقِعٍ هَامٍّ يُشْرِفُ عَلَى مَنَاطِقَ مُتَعَدِّدَةٍ، لَهُ أَهَمِّيَّةٌ مِنَ النَّاحِيَةِ الحَرْبِيَّةِ. 2.""مَرْكَزٌ إِسْتَرَاتِجِيٌّ مِنَ النَّاحِيَةِ التِّجَارِيَّةِ"" : لَهُ أَهَمِّيَّةٌ كُبْرَى."	
153	اِسْتِنْساخِيٌّ		نسخ		منسوب	اسْتِنْساخٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"اِسْتِنْساخِيٌّ-اِسْتِنْساخِيٌّ، ةٌ [ن س خ] (مَنْسوبٌ إلى الاسْتِنْساخِ). ""آلَةٌ اِسْتِنْساخِيَّةٌ"": آلَةٌ تَقومُ بِالتَّصْوِيرِ الآلِيِّ لِلصَّفَحاتِ وَغِيْرِها."	
154	أُسْقُفِي		أسقفية		منسوب	أُسْقُفٌ		مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									أُسْقُفِيَّةٌ-أُسْقُفِيَّةٌ (مَنْسوبٌ إلى الأُسْقُفِ).: دَرَجةُ الأُسْقُفِ.	
155	اِشْتِراكِيٌّ		شرك		منسوب	اشْتِراكِيَّةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"اِشْتِراكِيٌّ-اِشْتِراكِيٌّ، ةٌ [ش ر ك] (مَنْسوبٌ إلى الاشْتِراكِيَّةِ). 1.""رَجُلٌ اِشْتِراكِيٌّ"": يَعْتَقِدُ في مَذْهَبِ الاشْتِراكِيَّةِ. 2.""بَلَدٌ اِشْتِراكِيٌّ"": بَلَدٌ يُطَبِّقُ مَذْهَبَ الاشْتِراكِيَّةِ."	
156	اِصْطِناعِيٌّ		صنع		منسوب	اصْطِناعٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"اِصْطِناعِيٌّ-اِصْطِناعِيٌّ، ةٌ [ص ن ع] (مَنْسوبٌ إلى الاصْطِناعِ). ""وَرْدٌ اِصْطِناعِيٌّ"" : مَصْنوعٌ ومُقَلِّدٌ لِلْوَرْدِ الطَّبِيعِيِّ. ""فاكِهَةٌ اِصْطِناعِيَّةٌ"" ""قَمَرٌ اِصْطِناعِيٌّ""."	
157	أَصْلِيٌّ		أصل		منسوب	أصْلٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"(مَنْسوبٌ إلى الأصْلِ). 1.""سُكَّانٌ أَصْلِيُّونَ"" : أَيْ مِنْ نَسَبٍ وأَرُومَةٍ واحِدَةٍ. 2.""العَدَدُ الأصْلِيُّ"": هُوَ ما دَلَّ على كَمِّيَّةِ الأشْياءِ الْمَعْدودَةِ. 3.""نُسْخَةٌ أَصْلِيَّةٌ"": النُّسْخَةُ الأُولَى. 4.""الجِهاتُ الأصْلِيَّةُ"": الجِهاتُ الأرْبَعُ الرَّئِيسِيَّةُ : الشَّمالُ والجَنوبُ والشَّرْقُ والغَرْبُ."	
158	اِعْتِباطِيٌّ		عبط		منسوب	اعْتِباطٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"اِعْتِباطِيٌّ-اِعْتِباطِيٌّ، ةٌ [ع ب ط] (مَنْسوبٌ إلى الاعْتِباطِ). ""عَمَلٌ اِعْتِباطِيٌّ"" : عَمَلٌ لَيْسَ بِذِي عِلَّةٍ، عَشْوائِيٌّ."	
159	أعْرَابِيٌّ		عرب		منسوب	أعْرَابٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn									"أعْرَابِيٌّ-أعْرَابِيٌّ، ةٌ [ع ر ب] (مَنْسُوبٌ إلَى الأعْرَابِ). ""كانَ أعْرَابِيّاً مِنْ بَنِي هِلالٍ"" : مِنْ سُكَّانِ بَادِيَةِ بَنِي هِلاَلٍ."	
160	أُفُقِيٌّ		أفق		منسوب	أُفُقٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"أُفُقِيٌّ-أُفُقِيٌّ، ةٌ [أ ف ق] (مَنْسُوبٌ إلَى الأُفُقِ). ""رَسَمَ خَطّاً أُفُقِيّاً"" : هُوَ مَا وَقَعَ عَلَى خَطٍّ عَمُودِيٍّ. ""جُدْرانُ البَيْتِ عَمُودِيَّةٌ عَلَيْها سَقْفٌ أُفُقِيٌّ""."	
161	اِقْتِصَادِيٌّ		قصد		منسوب	اقْتِصادٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"اِقْتِصَادِيٌّ-اِقْتِصَادِيٌّ، ةٌ [ق ص د] (مَنْسُوبٌ إلَى الاقْتِصادِ). ""يَتَجَلَّى النَّشَاطُ الاقْتِصادِيُّ لِلْبِلاَدِ فِي مَ"	
162	إقْلِيميٌّ		قلم		منسوب	إقْلِيمٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn									"إقْلِيميٌّ-إقْلِيميٌّ، ةٌ [ق ل م] (مَنْسُوبٌ إلَى الإقْلِيمِ). 1.""هُوَ إقْلِيمِيُّ النَّزْعَةِ"" : الْمُتَشَبِّثُ بِإِقْلِيمِهِ. 2.""اِجْتَمَعَ الْمَجْلِسُ الإقْلِيميُّ فِي دَوْرَتِهِ العَادِيَةِ لِدِرَاسَةِ مَ"	
163	أكَادِيمِيُّ		أكاديمي		منسوب	أكَادِيمِيَّةٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"أكَادِيمِيُّ-أكَادِيمِيُّ، ةٌ (مَنْسُوبٌ إلَى الأكَادِيمِيَّةِ). ""عَالِمٌ أكَادِيمِيٌّ"": العَالِمُ الْمُهْتَمُّ بِالعُلُومِ حَسَبَ مَنْهَجٍ عِلْمِيٍّ دَقِيقٍ، الْمُنْتَمِي إلَى مُؤَسَّسَةٍ أكَادِيمِيَّةٍ."	
164	آلِيٌّ		أول		منسوب	آلةٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"آلِيٌّ-آلِيٌّ، ةٌ [أ و ل] (مَنْسُوبٌ إِلَى الآلةِ). 1.""يَتَحَرَّكُ بِشَكْلٍ آلِيٍّ"" : بِشَكْلٍ ذَاتِيٍّ، مِنْ دَاخِلِهِ. 2.""ال"	
165	إلْزَامِيٌّ		لزم		منسوب	إِلْزَامٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"إلْزَامِيٌّ-إلْزَامِيٌّ، ةٌ [ل ز م] (مَنْسُوبٌ إلَى الإِلْزَامِ). ""قَرَّرَتِ الحُكُومَةُ أنْ ي"	
166	إلَهِيٌّ		أله		منسوب	إلهٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"إلَهِيٌّ-إلَهِيٌّ، ةٌ [أ ل هـ]. مَنْسُوبٌ إلَى الإلهِ. 1.""حُكْمٌ إلَهِيٌّ لاَ مَرَدَّ لَهُ"" : هَذَا مَا أرَادَهُ الَّلهُ. 2.""القُدْرَةُ الإلاَهِيَّةُ"" : صِفَةٌ لِذَاتِ الإلاَهِ وَصِفَاتِهِ. 3.""الحَقُّ الإلَهِيُّ"" : مَا كَانَ يَدَّعِيهِ بَعْضُ مُلُوكِ أُورُوبَّا فِي القُرُونِ الوُسْطَى بِأنَّ حُكْمَهُمْ تَفْوِيضٌ مِنَ الإلَهِ."	
167	أمَامِيٌّ		أمم		منسوب	أَمَامٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"أمَامِيٌّ-أمَامِيٌّ، ةٌ [أ م م] (مَنْسُوبٌ إلَى الأَمَامِ). ""جَلَسَ فِي الصَّفِّ الأَمَامِيِّ"" : الأوَّلُ، فِي الْمُقَدِّمَةِ. ""جَلَسَ الكِبَارُ فِي الصُّفُوفِ الأمَامِيَّةِ"" ""فِي الخُطُوطِ الأَمَامِيَّةِ"" ""وَقَعَ عَطَبٌ فِي العَجَلَتَيْنِ الأمَامِيَّتَيْنِ""."	
168	اِنْتِقالِيٌ		نقل		منسوب	انْتِقالٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"اِنْتِقالِيٌ-اِنْتِقالِيٌ، ةٌ [ن ق ل] (مَنْسوبٌ إلى الانْتِقالِ). ""مَرْحَلَةٌ اِنْتِقالِيَّةٌ"" : مَرْحَلَةٌ غَيْرُ ثابِتَةٍ، تُمَهِّدُ لِمَرْحَلَةٍ قادِمَةٍ. ""حُكومَةٌ اِنْتِقالِيَّةٌ""."	
169	اِنْتِقامِيٌّ		نقم		منسوب	انْتِقامٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn									"اِنْتِقامِيٌّ-اِنْتِقامِيٌّ، ةٌ [ن ق م] (مَنْسُوبٌ إلَى الانْتِقامِ).""مَوْقِفٌ اِنْتِقامِيٌّ"": مَوْقِفٌ يَصْطَبِغُ بِصِبْغَةِ الانْتِقامِ.""أعْمالٌ اِنْتِقامِيَّةٌ""."	
170	إِنْسانِيٌّ		أنس		منسوب	إِنْسانٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"إِنْسانِيٌّ-إِنْسانِيٌّ، ةٌ [أ ن س] (مَنْسوبٌ إلى الإِنْسانِ). ""يَقومُ بِعَمَلٍ إِنْسانِيٍّ"" : يَقُومُ بِعَمَلٍ نَموذَجِيٍّ فيهِ الخَيْرُ لِبَني البَشَرِ و"	
171	إِنْشائِيٌّ		نشأ		منسوب	إِنْشاءٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"إِنْشائِيٌّ-إِنْشائِيٌّ، ةٌ [ن ش أ] (مَنْسوبٌ إلى الإِنْشاءِ). 1.""أَنْجَزَ مَوْضوعاً إِنْشائِيّاً"" : مَوْضوعاً يَتَضَمَّنُ تَأْليفَ الأفْكارِ وَتَنْسِيقَها تَعْبيرِيّاً. 2.""قَرَّرَ الْمَجْلِسُ البَلَدِيُّ القِيامَ بِأَعْمالٍ وَمَشاريعَ إِنْشائِيَّةٍ"" : الأَشْغالُ العُمومِيَّةُ والعُمْرانِيَّةُ مِثْلُ إِصْلاحِ الطُّرُقِ وَشَقِّها والتَّرْميمِ وَأَعْمالِ الرَّيِّ، إلخ"	
172	اِنْفِصالِيٌّ		فصل		منسوب	انْفِصالٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"(مَنْسوبٌ إلى الانْفِصالِ). ""حَرَكَةٌ اِنْفِصالِيَّةٌ أَرادَتِ الْمَسَّ بِوَحْدَةِ الوَطَنِ بِالانْفِصالِ عَنْهُ، يَقودُها انْفِصالِيٌّ مُسَخَّرٌ وَراءهُ انْفِصالِيُّونَ"" "	
173	أَهْلِيٌّ		أهل		منسوب	أهْلٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"أَهْلِيٌّ-أَهْلِيٌّ، ةٌ [أ هـ ل] (مَنْسُوبٌ إلَى الأهْلِ). 1.""حَيَوَانٌ أهْلِيٌّ"" : مِنَ الحَيَوَانَاتِ الْمَنْزِلِيَّةِ الألِيفَةِ. 2.""تَعِيشُ القَرْيَةُ م"	
174	أُوتُوقْرَاطِيٌّ		أوتوقراطي		منسوب	أُوتُوقْرَاطِيَّةٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"أُوتُوقْرَاطِيٌّ-أُوتُوقْرَاطِيٌّ (مَنْسوبٌ إلَى الأُوتُوقْرَاطِيَّةِ). ""حَاكِمٌ أُوتُوقْرَاطِيٌّ"" : مُسْتَبِدٌّ، أيْ لَهُ سُلْطَةٌ مُطْلَقَةٌ. ""كَانَ حُكْمُهُ حُكْماً أُوتُوقْرَاطِيّاً""."	
175	اِئْتِلاَفِيٌّ		ألف		منسوب	ائْتِلاَفٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn			ـو						"اِئْتِلاَفِيٌّ-اِئْتِلاَفِيٌّ، ةٌ [أ ل ف] (مَنْسُوبٌ إِلَى الائْتِلاَفِ). 1.""عَمَل ائْتِلاَفيٌّ"": عَمَلٌ سَاهَمَتْ فِيهِ قُوىً مِنْ مُخْتَلِفِ الاتِّجَاهَاتِ السِّيَاسِيَّةِ وَالفِكْرِيَّةِ. 2.""تَكَوَّنَتْ حُكُومَةٌ ائْتِلاَفِيَّةٌ"": حُكُومَةٌ تَضُمُّ وُزَرَاءَ مِنْ مُخْتَلِفِ الاتِّجَاهَاتِ وَالنَّزَعَاتِ السِّيَاسِيَّةِ."	
176	إِيقَاعِيٌّ		وقع		منسوب	إِيقَاعٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"إِيقَاعِيٌّ-إِيقَاعِيٌّ، ةٌ [و ق ع] (مَنْسُوبٌ إلَى الإِيقَاعِ). ""رَقْصٌ إيقَاعِيٌّ"" : مُتَنَاغِمٌ، مُتَنَاسِبٌ مَعَ أَنْغَامٍ مُوسِيقِيَّةٍ."	
177	بابويٌّ				منسوب	بَابَا		مذكر			مفرد			Ta	DnT	Pf			Tn										
178	بازلتيٌّ				منسوب	بازلتٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
179	باسكيٌّ				منسوب	باسكٌ		مذكر			مفرد	ون;ات		Ta	DnT	Pf	PmS		Tn										
180	باشويٌّ				منسوب	باشا		مذكر			مفرد			Ta	DnT	Pf			Tn										
181	باطِنِيٌّ		بطن		منسوب	باطِنٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"باطِنِيٌّ-باطِنِيٌّ، ةٌ [ب ط ن] (منسوب إلَى الباطِنِ). 1.""أُصِيبَ بِأَمْرَاضٍ بَاطِنِيَّةٍ"" : داخِلِيَّةٍ. 2.""هُوَ باطِنِيُّ الْمَذْهِبِ"": عَلَى مَذْهَبِ الباطِنِيَّةِ."	
182	بترولي				منسوب	بترولٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
183	بتوليٌّ				منسوب	بتولٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
184	تبجلييٌّ				منسوب	بجلٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
185	بَحْرِيٌّ		بحر		منسوب	بَحْرٌ		مذكر			مفرد	+ون+ات		Ta	DnT	Pf	PmS		Tn									"بَحْرِيٌّ-بَحْرِيٌّ، ةٌ [ب ح ر] (مَنْسوبٌ إلَى البَحْرِ). 1.""السَّمَكُ البَحْرِيُّ"" : السَّمَكُ الْمَوْجُودُ فِي البَحْرِ. 2.""تَحَرَّكَ الأُسْطُولُ البَحْرِيُّ الحَرْبِيُّ"" : القُوَّاتُ العَسْكَرِيَّةُ المُخْتَصَّةُ بِفَنِّ الْمَعارِكِ الحَرْبِيَّةِ فِي البَحْرِ. 3.""عَرَفَتِ البَحْرِيّةُ تَوَسُّعاً كَبِيراً"" : التِّجَارَةُ الَّتِي تَمُرُّ وَتُنْقَلُ عَبْرَ البَحْرِ. 4.""تُشَكِّلُ البَحْرِيَّةُ الحَرْبِيَّةُ لِدَوْلَةِ كَذَا أكْبَرَ أُسْطُولٍ حَرْبِيٍّ فِي العَالَمِ"" : سُفُنٌ حَرْبِيَّةٌ، غَوَّاصاتٌ. 5.""يَدْرُسُ فِي الْمَدْرَسَةِ البَحْرِيّةِ"" : مَدْرَسَةٌ تُدَرِّسُ كُلَّ مَا يَتَعلَّقُ بِشُؤونِ المِلاحَةِ وَالحَرْبِ فِي البَحْرِ."	
186	بحيريٌّ				منسوب	بحيرِةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو							
187	بَدَوِيٌّ		بدو		منسوب	بَدْوٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"(مَنسوبٌ إلى البَدْوِ). ""بَدَوِيٌّ يُحافِظُ على بَداوَتِهِ"" : مِنْ سُكَّانِ البادِيَةِ أَصيلٌ فِيها."	
188	بَرِّيٌّ		برر		منسوب	بَرٌّ		مذكر			مفرد			Ta	DnT	Pf			Tn									"بَرِّيٌّ-بَرِّيٌّ، ةٌ [ب ر ر] (مَنْسوبٌ إلى البَرَّ). 1.""حَيَواناتُ الغابَةِ وَالجَبَلِ بَرِّيَّةٌ"" : وَحْشِيَّةٌ، تَعيشُ في البَرِّ، لاَ تَحْتَمِلُ الأماكِنَ الآهِلَ"	
189	برازيٌّ				منسوب	برازٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
190	برازيليٌّ				منسوب	برازيلُ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو							
191	برتغاليٌّ				منسوب	برتغال		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو							
192	برتقاليٌّ				منسوب	برتُقَالٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
193	برزخيٌّ				منسوب	برزخٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
194	بُرْكانِيٌّ		بركاني		منسوب	بُرْكانٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"بُرْكانِيٌّ-بُرْكانِيٌّ (منسوبٌ إلى البُرْكانِ). ""أَرْضٌ بُرْكانِيَّةٌ"" : أَرْضٌ تَحْدُثُ بِها بَراكِينُ."	
195	بَرْلَمانِيٌّ		برلماني		منسوب	بَرْلَمانٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"بَرْلَمانِيٌّ-بَرْلَمانِيٌّ، ةٌ (منسوبٌ إلى البَرْلَمانِ). ""نِظامٌ بَرْلَمانِيٌّ"" : نِظامٌ سِياسِيٌّ قائِمٌ على مُراقَبَةِ البَرْلَمانِ لأعْضاءِ الحُكومَةِ."	
196	بَرْمائِيٌّ		برمائي		منسوب	بَرِّ وماءٌ		مذكر			مفرد	+ات		Ta	DnT	Pf			Tn									"بَرْمائِيٌّ-بَرْمائِيٌّ، ةٌ (مَنْسوبٌ إلى البَرِّ والماءِ). 1.""حَيَوانٌ بَرْمائِيٌّ"": كُلُّ الطُّيورِ والدَّوابِّ والزَّواحِفِ الَّتِي تَعيشُ في البَرِّ والماءِ مَعاً. ""حَيَواناتٌ بَرْمائِيَّةٌ"". 2.""آلاتٌ بَرْمائِيَّةٌ"" : آلاتٌ تُسْتَخْدَمُ في البَرِّ والماءِ. ""سَيَّارَةٌ بَرْمائِيَّةٌ""."	
197	بَريدِيٌّ		بريدي		منسوب	بَريدٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"بَريدِيٌّ-بَريدِيٌّ، ةٌ (منسوبٌ إلى البَريدِ). ""طابَعٌ بَريدِيٌّ"" : رَسْمُ أُجْرَةِ البَريدِ يُلْصَقُ علَى ظَهْرِ الرَّسائِلِ. ""طُرودٌ بَريدِيَّةٌ""."	
198	بُسْتانِيٌّ		بستاني		منسوب	بُسْتانٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"بُسْتانِيٌّ-بُسْتانِيٌّ (مَنْسوبٌ إلى البُسْتانِ). ""إِنَّهُ أَحْسَنُ بُسْتَانِيّ"	
199	بَشَرِيٌّ		بشر		منسوب	بَشَرٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"بَشَرِيٌّ-بَشَرِيٌّ [ب ش ر] (مَنْسوبٌ إلى البَشَرِ). 1.""يَمْتازُ الجِسْمُ البَشَرِيُّ بِنَسَقِهِ"" "	
200	بَلَدِيٌّ		بلد		منسوب	بَلَدٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"بَلَدِيٌّ-بَلَدِيٌّ، ةٌ [ب ل د] (مَنْسوبٌ إلى البَلَدِ أَوِ البَلْدَةِ). 1.""صُنْعٌ بَلَدِيٌّ"" : صُنْعٌ مَحَلِّيٌّ، أَي مِنَ الإِنْتاجِ الصِّناعِيِّ للبَلَدِ الَّذِي أَنْتَ فِيهِ. ""صِناعَةٌ بَلَد"	
201	بَهْلَوَانِيٌّ		بهلواني		منسوب	بَهْلَوَانٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"ج: ـون، ـات. (مَنْسُوبٌ إلَى البَهْلَوَانِ). 1.""قَدَّمَتِ الفِرْقَةُ الشَّعْبِيَّةُ ألْعَاباً بَهْلَوَانِيَّةً"" : القفْزُ وَالرَّقْصُ عَلَىالحِبَالِ وَالأسْلاَكِ، وَالإتْيَانُ بِحَرَكَاتٍ مُثِيرَةٍ مُدْهِشَةٍ. 2."" يَقُومُ بِحَرَكَاتٍ بَهْلَوَانِيَّةٍ"" : بِحَرَكَاتٍ لاَ مَعْنَى لَهَا."	
202	بَوْلِيٌّ		بول		منسوب	بَوْلٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"بَوْلِيٌّ-بَوْلِيٌّ، ةٌ [ب و ل] (منسوب إلَى البَوْلِ). ""أمْرَاضٌ بَوْلِيَّةٌ"" : أمْرَاضٌ تُصِيبُ الْمَتَانَةَ وَالكُلْيَتيْنِ."	
203	بَيْطَرِيٌّ		بيطري		منسوب	بَيْطَرَةٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"بَيْطَرِيٌّ-بَيْطَرِيٌّ (منسوبٌ إلى البَيْطَرَةِ). ن.البَيْطارُ. ""يُتابِعُ دِراسَتَهُ في الْمَعْهَدِ البَيْطَرِيِّ"" : مَعْهَدٌ يَهْتَمُّ بِتَدْرِيسِ وَظائِفِ الحَيَوانِ وَأَمْراضِهِ وَتَشْريحِهِ وَدِراستِها. ""حَصَلَ على شَهادَةٍ في الطِّبِّ البَيْطَرِيِّ"" : طِبُّ الْحَيَواناتِ."	
204	تَأْدِيبِيٌّ		أدب		منسوب	تَّأْدِيبٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَأْدِيبِيٌّ-تَأْدِيبِيٌّ، ةٌ [أ د ب] (مَنْسُوبٌ إِلَى التَّأْدِيبِ). ""سَيَجْتَمِعُ الْمَجْلِسُ التَّأْدِيبِي لِلنَّظَرِ فِي حَالَتِهِ"" : مَجْلِسٌ تَصْدُرُ عَنْهُ قَرَارَاتٌ تَأْدِيبِيَّةٌ زَجْرِيَّةٌ فِي حَقِّ الَّذِينَ يَأْتُونَ مُخَالَفَاتٍ وَإِسَاءاتٍ فِي مَجَالِ عَمَلِهِمْ."	
205	بختريٌّ				منسوب	تبخترٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
206	تبريريٌّ				منسوب	تبريرٌ		مذكر			مفرد			Ta	DnT	Pf			Tn										
207	تِجَارِيٌّ		تجر		منسوب	تِجَارَةٌ		مذكر			مفرد			Ta	DnT	Pf	PmS		Tn									"تِجَارِيٌّ-تِجَارِيٌّ، ةٌ [ت ج ر] (مَنْسُوبٌ إِلَى التِّجَارَةِ). 1.""أَغْلَقَ الْمَرْكَزُ التِّجَارِيُّ أَبْوَابَهُ"" : الْمَحَلُّ الَّذِي بِهِ تِجَارَةٌ. 2.""عَرَفَ السُّوقُ حَرَكَةً تِجَارِيَّةً وَاسِعَةً"" : نَشَاطاً تِجَارِيّاً يَتَضَمَّنُ حَرَكَةَ بَيْعٍ وَشِرَاءٍ. 3.""لَهُ أَ"	
208	تَجْرِيبِيٌّ		جرب		منسوب	تَجْرِيبٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَجْرِيبِيٌّ-تَجْرِيبِيٌّ، ةٌ [ج ر ب] (مَنْسُوبٌ إِلَى التَّجْرِيبِ). 1. ""أَجْرَى الْمُعَلِّمُ امْتِحَانًا تَجْرِيبِيّاً"" : اِخْتِبَارِيّاً. 2.""العُلُومُ التَّجْرِيبِيَّةُ"" : العُلُومُ الَّتِي تَخْضَعُ لِلتَّجْرِيبِ وَإِ"	
209	تَدْريجِيّ		درج		منسوب	تَدْريجٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَدْريجِيّ-تَدْريجِيّ، ةٌ [د ر ج] (مَنْسُوبٌ إِلَى التَّدْريجِ). ""يُحَقِّقُ الْمَرْءُ نَجَاحَهُ تَدْرِيجِيّاً"" : خُطْوَةً خُطْوَةً وَعَلَى فَتَرَاتٍ، شَيْئاً فَشَيْئاً ."	
210	تَرْتِيبيٌّ		رتب		منسوب	تَرْتِيبٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَرْتِيبيٌّ-تَرْتِيبيٌّ، ةٌ [ر ت ب] (مَنْسُوبٌ إِلَى التَّرْتِيبِ). ""عَدَدٌ تَرْتِيبِيٌّ"" : مَا دَلَّ عَلَى الرُّتْبَةِ وَالْمَنْزِلَةِ ."	
211	تَشْكِيلِيٌّ		شكل		منسوب	تَشْكِيلٌ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	PmS		Tn			ـو						"تَشْكِيلِيٌّ-تَشْكِيلِيٌّ، ةٌ [ش ك ل] (مَنْسُوبٌ إِلَى التَّشْكِيلِ). ""الفَنُّ التَّشْكِيلِيُّ"" : فَنٌّ مِنْ فُنُونِ الرَّسْمِ أَوِ النَّحْتِ، قَائِمٌ عَلَى رَسْمِ الْمَنَاظِرِ الطَّبِيعِيَّةِ أَوِ الاجْتِمَاعِيَّةِ وَنَحْوِهِمَا فِي أَحْجَامٍ وَأَشْكَالٍ مُعَيَّنَةٍ حَسَبَ رَسْمِهَا."	
212	تَصَاعُدِيٌّ		صعد		منسوب	تَصَاعُدٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									تَصَاعُدِيٌّ-تَصَاعُدِيٌّ، ةٌ [ص ع د] (مَنْسُوبٌ إِلى التَّصَاعُدِ).	
213	تَصْحِيحِيٌّ		صحح		منسوب	تَصْحِيحٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَصْحِيحِيٌّ-تَصْحِيحِيٌّ، ةٌ [ص ح ح] (مَنْسُوبٌ إِلى التَّصْحِيحِ). 1.""بَيَانٌ تَصْحِيحِيٌّ"" : بَيَانٌ يُعِيدُ الأُمُورَ إِلَى نِصَابِهَا وَيُصَحِّحُ ا"	
214	تَعْلِيمِيٌّ		علم		منسوب	تَعْلِيمٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَعْلِيمِيٌّ-تَعْلِيمِيٌّ، ةٌ [ع ل م] (مَنْسُوبٌ إِلَى التَّعْلِيمِ). ""مَنْهَجٌ تَعْلِيمِيٌّ"" : مَنْهَجٌ لِتَلْقِينِ الْمَعَارِفِ وَالْمَهَارَاتِ. ""الْمَنَاهِجُ التَّعْلِيمِيَّةُ""."	
215	تَمْهِيديٌّ		مهد		منسوب	تَمْهِيدٌ		مذكر			مفرد			Ta	DnT	Pf			Tn									"تَمْهِيديٌّ-تَمْهِيديٌّ، ةٌ [م هـ د] (مَنْسُوبٌ إلَى التَّمْهِيدِ). 1.""الصَّفُّ التَّمْهِيدِيُّ"" : الإعْدَادِيُّ. 2.""مَقَالٌ تَمْهِيدِيٌّ"" : اِفْتِتَاحِيٌّ. 3. ""مُؤْتَمَرٌ تَمْهِيدِيٌّ"" : تَحْضِيريٌّ."	
